ph,alkalinity,chlorine,calcium_hardness,cyanuric_acid,pool_volume,parameter,chemical,target,dosage
7.41,94,5,179,31,100000,ph,Muriatic Acid,7.4,1500.0
7.52,117,5,393,33,50000,chlorine,Sodium Thiosulfate,3.0,65.7
7.43,102,3,302,40,1000,alkalinity,Muriatic Acid,80.0,12.8
7.5,109,5,299,36,1000,chlorine,Sodium Hypochlorite 12%,2.0,2.6
7.45,105,3,397,48,400,alkalinity,Sodium Bicarbonate,80.0,4.48
7.5,94,4,326,35,100000,ph,Muriatic Acid,7.4,1800.0
7.45,96,4,255,44,1000,alkalinity,Sodium Bicarbonate,80.0,11.2
7.47,111,5,332,31,50000,ph,Sodium Carbonate,7.4,30.0
7.42,115,4,215,44,1000,chlorine,Calcium Hypochlorite 75%,2.0,0.6
7.44,95,3,352,38,400,chlorine,Sodium Hypochlorite 12%,2.0,1.04
7.44,87,4,307,47,50000,chlorine,Calcium Hypochlorite 75%,1.0,14.85
7.48,96,5,769,33,1000,calcium_hardness,Calcium Chloride (77%),220.0,9.61
7.38,172,4,272,36,1000,chlorine,Dichlor 62%,3.0,0.81
7.43,92,4,335,43,5000,chlorine,Calcium Hypochlorite 67%,3.0,3.0
7.56,101,1,323,49,100000,chlorine,Calcium Hypochlorite 67%,3.0,60.0
7.42,115,4,356,41,400,alkalinity,Sodium Bicarbonate,80.0,7.17
7.53,114,3,660,49,20000,ph,Sodium Carbonate,7.4,18.0
7.47,84,10,336,48,50000,chlorine,Dichlor 62%,3.0,13.35
7.43,115,4,274,46,5000,calcium_hardness,Calcium Chloride (77%),220.0,40.08
7.42,96,4,384,41,5000,chlorine,Calcium Hypochlorite 67%,2.0,2.0
7.44,33,4,319,46,100000,alkalinity,Muriatic Acid,80.0,2301.4
7.6,120,3,286,31,10000,chlorine,Calcium Hypochlorite 67%,1.0,2.0
7.59,105,4,303,46,400,chlorine,Dichlor 62%,3.0,0.33
7.49,90,3,336,35,400,chlorine,Lithium Hypochlorite 35%,2.0,0.32
7.5,102,4,271,49,20000,alkalinity,Muriatic Acid,80.0,664.3
7.67,106,5,242,34,10000,ph,Muriatic Acid,7.4,180.0
6.55,123,3,168,17,100000,calcium_hardness,Calcium Chloride (77%),220.0,961.6
7.5,93,4,311,33,1000,chlorine,Lithium Hypochlorite 35%,2.0,0.8
7.56,81,5,215,36,5000,chlorine,Sodium Hypochlorite 12%,2.0,13.0
7.57,53,1,368,44,20000,chlorine,Lithium Hypochlorite 35%,2.0,16.0
7.5,239,4,394,32,5000,alkalinity,Muriatic Acid,80.0,89.6
7.46,95,3,268,48,10000,chlorine,Lithium Hypochlorite 35%,1.0,4.0
7.53,107,3,372,74,20000,chlorine,Calcium Hypochlorite 67%,3.0,4.0
7.44,73,4,997,32,50000,alkalinity,Muriatic Acid,80.0,1022.7
7.34,53,4,348,39,20000,ph,Sodium Carbonate,7.4,24.0
7.53,87,3,258,49,50000,alkalinity,Muriatic Acid,80.0,1661.4
7.41,96,0,338,36,10000,alkalinity,Muriatic Acid,80.0,307.2
7.54,109,3,750,44,20000,ph,Muriatic Acid,7.4,240.0
7.56,118,5,343,37,20000,chlorine,Sodium Hypochlorite 12%,1.0,26.0
7.54,143,4,342,102,20000,chlorine,Calcium Hypochlorite 75%,3.0,17.82
7.51,112,3,483,31,100000,alkalinity,Muriatic Acid,80.0,1789.4
7.43,42,4,285,19,400,chlorine,Sodium Hypochlorite 12%,3.0,0.52
7.47,118,2,248,47,5000,chlorine,Sodium Hypochlorite 12%,3.0,19.5
7.68,90,3,327,38,5000,ph,Sodium Carbonate,7.4,3.0
7.59,94,4,387,41,5000,ph,Sodium Carbonate,7.4,1.5
7.45,92,4,333,49,1000,chlorine,Calcium Hypochlorite 75%,3.0,0.9
7.4,82,0,293,34,400,alkalinity,Sodium Bicarbonate,80.0,2.69
7.59,108,4,328,122,100000,chlorine,Dichlor 56%,3.0,75.0
7.56,106,4,242,40,10000,alkalinity,Sodium Bicarbonate,80.0,44.8
7.41,115,3,915,44,50000,calcium_hardness,Calcium Chloride (77%),220.0,561.6
7.56,133,5,299,44,1000,alkalinity,Sodium Bicarbonate,80.0,13.4
7.39,102,3,295,31,50000,alkalinity,Muriatic Acid,80.0,1917.4
7.45,81,4,208,39,400,chlorine,Dichlor 56%,3.0,0.2
7.45,88,3,116,46,5000,chlorine,Dichlor 56%,3.0,2.5
7.43,88,5,374,17,50000,alkalinity,Muriatic Acid,80.0,1277.4
7.53,100,5,204,30,20000,chlorine,Lithium Hypochlorite 35%,3.0,24.0
7.47,103,3,208,36,1000,chlorine,Lithium Hypochlorite 35%,3.0,0.8
7.52,100,5,249,43,100000,alkalinity,Muriatic Acid,80.0,1277.4
7.57,92,8,233,43,5000,alkalinity,Sodium Bicarbonate,80.0,67.2
7.4,94,3,281,36,5000,alkalinity,Muriatic Acid,80.0,166.1
7.54,87,4,372,32,5000,ph,Sodium Carbonate,7.4,3.0
7.57,85,3,351,43,100000,ph,Sodium Carbonate,7.4,120.0
7.53,126,3,364,42,10000,chlorine,Sodium Thiosulfate,3.0,13.15
7.45,105,5,356,33,50000,cyanuric_acid,Cyanuric Acid,40.0,133.6
7.57,103,3,206,43,20000,chlorine,Calcium Hypochlorite 75%,3.0,11.88
8.12,104,4,279,47,400,alkalinity,Sodium Bicarbonate,80.0,0.9
8.26,88,5,258,26,20000,chlorine,Calcium Hypochlorite 67%,2.0,8.0
7.47,95,4,207,50,100000,chlorine,Calcium Hypochlorite 75%,1.0,29.7
7.65,116,4,396,38,400,chlorine,Sodium Thiosulfate,3.0,0.55
7.59,114,4,187,44,400,chlorine,Sodium Hypochlorite 12%,1.0,0.52
7.5,95,5,382,44,400,alkalinity,Sodium Bicarbonate,80.0,1.79
7.59,71,4,332,32,400,alkalinity,Sodium Bicarbonate,80.0,1.79
7.44,113,3,379,45,5000,chlorine,Calcium Hypochlorite 75%,3.0,4.47
7.54,66,4,372,33,50000,alkalinity,Sodium Bicarbonate,80.0,224.0
7.45,101,4,343,48,400,alkalinity,Muriatic Acid,80.0,11.22
7.54,163,3,366,31,100000,alkalinity,Sodium Bicarbonate,80.0,1120.0
7.48,65,3,338,49,10000,chlorine,Calcium Hypochlorite 75%,1.0,2.97
7.43,97,5,279,42,100000,chlorine,Calcium Hypochlorite 75%,3.0,89.1
7.54,66,4,350,34,1000,alkalinity,Sodium Bicarbonate,80.0,11.2
7.53,87,4,380,37,100000,calcium_hardness,Calcium Chloride (77%),220.0,1121.6
7.35,83,2,296,31,100000,chlorine,Sodium Hypochlorite 12%,3.0,260.0
7.47,118,4,622,119,10000,chlorine,Trichlor 90%,3.0,4.5
6.69,112,4,342,45,50000,alkalinity,Muriatic Acid,80.0,766.7
7.54,146,4,242,36,400,calcium_hardness,Calcium Chloride (77%),220.0,3.08
7.57,103,3,308,38,400,chlorine,Calcium Hypochlorite 75%,3.0,0.36
7.46,85,4,207,49,10000,alkalinity,Sodium Bicarbonate,80.0,179.0
7.45,117,4,285,46,20000,ph,Sodium Hydroxide,7.4,22.0
7.43,115,5,314,44,400,chlorine,Lithium Hypochlorite 35%,2.0,0.32
7.45,90,2,347,40,20000,ph,Sodium Carbonate,7.4,18.0
7.75,92,5,324,48,50000,chlorine,Sodium Thiosulfate,3.0,39.42
7.55,143,3,342,37,5000,ph,Muriatic Acid,7.4,75.0
7.52,91,4,103,40,100000,chlorine,Calcium Hypochlorite 67%,3.0,40.0
7.56,113,5,380,42,10000,chlorine,Lithium Hypochlorite 35%,2.0,8.0
7.42,95,3,220,41,20000,calcium_hardness,Calcium Chloride (77%),220.0,384.0
7.43,130,4,208,38,20000,ph,Sodium Carbonate,7.4,12.0
7.43,88,4,246,40,100000,chlorine,Trichlor 90%,3.0,45.0
6.99,176,4,392,47,10000,chlorine,Calcium Hypochlorite 75%,3.0,8.91
7.49,246,4,391,44,1000,chlorine,Calcium Hypochlorite 75%,1.0,0.3
7.6,160,4,244,40,400,chlorine,Calcium Hypochlorite 75%,1.0,0.12
7.53,167,3,256,37,400,ph,Sodium Hydroxide,7.4,0.33
7.65,104,5,245,31,1000,alkalinity,Muriatic Acid,80.0,17.9
7.5,108,8,335,50,20000,chlorine,Dichlor 56%,3.0,15.0
7.51,86,4,794,44,10000,chlorine,Sodium Thiosulfate,3.0,13.15
7.43,116,2,771,45,5000,chlorine,Trichlor 90%,3.0,0.75
7.47,111,1,358,32,100000,ph,Muriatic Acid,7.4,1500.0
7.51,115,4,256,32,50000,chlorine,Dichlor 56%,3.0,12.5
8.05,86,4,217,6,400,chlorine,Calcium Hypochlorite 67%,3.0,0.24
7.58,110,4,969,49,20000,chlorine,Calcium Hypochlorite 67%,3.0,12.0
7.4,119,5,204,38,20000,calcium_hardness,Calcium Chloride (77%),220.0,384.0
7.58,112,4,354,46,400,alkalinity,Sodium Bicarbonate,80.0,0.9
7.5,95,4,308,49,10000,chlorine,Dichlor 56%,3.0,5.0
7.59,98,3,366,33,100000,ph,Sodium Hydroxide,7.4,82.5
7.54,31,4,394,40,50000,chlorine,Dichlor 56%,2.0,25.0
7.76,112,3,218,36,5000,alkalinity,Sodium Bicarbonate,80.0,44.8
7.56,88,4,694,37,400,chlorine,Chlorine Gas,1.0,0.05
7.46,114,4,287,35,5000,chlorine,Trichlor 90%,3.0,2.25
7.46,53,3,340,39,100000,chlorine,Dichlor 62%,3.0,53.4
7.52,165,3,270,52,50000,ph,Sodium Carbonate,7.4,30.0
7.51,102,3,684,105,5000,alkalinity,Sodium Bicarbonate,80.0,11.2
7.52,106,5,126,35,400,chlorine,Sodium Thiosulfate,3.0,0.66
7.43,102,3,235,48,5000,chlorine,Calcium Hypochlorite 75%,1.0,1.49
7.47,112,5,337,41,1000,chlorine,Dichlor 62%,3.0,0.81
7.5,102,4,213,39,5000,chlorine,Sodium Hypochlorite 12%,3.0,19.5
7.52,104,5,730,35,20000,chlorine,Dichlor 56%,1.0,5.0
7.57,112,4,262,16,20000,ph,Sodium Hydroxide,7.4,22.0
7.52,108,3,309,41,5000,ph,Sodium Hydroxide,7.4,5.5
7.48,60,3,371,42,50000,chlorine,Calcium Hypochlorite 75%,2.0,29.7
7.42,118,4,159,37,20000,ph,Sodium Carbonate,7.4,18.0
7.42,66,5,283,31,50000,chlorine,Calcium Hypochlorite 67%,3.0,20.0
7.55,107,3,373,31,1000,chlorine,Dichlor 56%,3.0,0.25
7.44,114,6,320,38,100000,alkalinity,Muriatic Acid,80.0,3324.2
7.49,115,4,314,45,5000,ph,Muriatic Acid,7.4,45.0
8.41,85,5,246,36,10000,chlorine,Trichlor 90%,3.0,4.5
7.42,98,5,398,40,50000,chlorine,Trichlor 90%,2.0,15.0
7.57,93,4,377,43,5000,chlorine,Sodium Hypochlorite 12%,3.0,13.0
7.8,93,5,315,36,400,chlorine,Sodium Thiosulfate,3.0,0.55
7.46,85,3,398,45,100000,chlorine,Dichlor 62%,3.0,80.1
7.49,102,5,234,46,50000,chlorine,Dichlor 56%,2.0,25.0
7.57,90,4,243,15,5000,alkalinity,Sodium Bicarbonate,80.0,78.9
7.57,110,3,393,41,400,ph,Muriatic Acid,7.4,4.8
7.44,88,5,298,45,100000,chlorine,Chlorine Gas,3.0,39.0
7.49,108,4,213,64,10000,alkalinity,Muriatic Acid,80.0,409.6
7.58,98,4,280,37,10000,chlorine,Lithium Hypochlorite 35%,1.0,4.0
7.42,107,4,292,39,5000,chlorine,Chlorine Gas,3.0,1.95
7.6,171,3,347,32,100000,alkalinity,Sodium Bicarbonate,80.0,224.0
7.59,85,0,374,32,400,ph,Sodium Carbonate,7.4,0.12
7.45,115,4,395,40,1000,alkalinity,Sodium Bicarbonate,80.0,15.7
7.57,86,3,339,48,50000,cyanuric_acid,Cyanuric Acid,40.0,66.72
7.57,105,4,324,34,400,chlorine,Dichlor 62%,3.0,0.33
8.12,91,8,392,46,100000,calcium_hardness,Calcium Chloride (77%),220.0,1121.6
7.31,87,4,248,41,50000,calcium_hardness,Calcium Chloride (77%),220.0,721.6
7.51,107,2,102,37,5000,chlorine,Lithium Hypochlorite 35%,3.0,6.0
7.54,90,4,254,48,400,chlorine,Sodium Hypochlorite 12%,3.0,1.04
7.45,88,0,208,36,400,chlorine,Calcium Hypochlorite 75%,3.0,0.36
7.41,86,4,323,31,100000,chlorine,Dichlor 56%,3.0,75.0
7.42,104,5,252,48,10000,chlorine,Lithium Hypochlorite 35%,2.0,8.0
7.48,99,3,352,41,50000,chlorine,Calcium Hypochlorite 67%,3.0,30.0
7.48,107,4,354,47,100000,chlorine,Trichlor 90%,3.0,45.0
7.55,83,4,315,43,5000,chlorine,Trichlor 90%,3.0,2.25
7.44,110,4,239,41,400,chlorine,Calcium Hypochlorite 75%,2.0,0.24
7.56,106,5,260,45,20000,ph,Muriatic Acid,7.4,300.0
7.47,107,4,113,45,100000,ph,Muriatic Acid,7.4,1500.0
7.55,101,5,217,40,10000,alkalinity,Muriatic Acid,80.0,358.4
7.91,141,5,323,36,20000,chlorine,Dichlor 56%,3.0,15.0
7.49,96,4,354,43,100000,calcium_hardness,Calcium Chloride (77%),220.0,481.6
7.64,85,4,235,31,20000,alkalinity,Sodium Bicarbonate,80.0,268.0
7.53,83,4,371,36,10000,chlorine,Chlorine Gas,3.0,3.9
7.44,118,5,354,34,5000,chlorine,Dichlor 62%,3.0,4.02
7.22,83,4,219,48,1000,ph,Sodium Hydroxide,7.4,0.28
7.36,112,5,767,43,10000,chlorine,Trichlor 90%,2.0,3.0
7.39,86,1,371,44,50000,alkalinity,Sodium Bicarbonate,80.0,112.0
7.56,119,4,234,39,20000,chlorine,Trichlor 90%,3.0,6.0
7.44,118,4,251,33,20000,chlorine,Sodium Hypochlorite 12%,3.0,26.0
7.49,81,4,339,47,1000,chlorine,Lithium Hypochlorite 35%,3.0,1.2
7.46,117,4,320,61,5000,chlorine,Sodium Hypochlorite 12%,3.0,13.0
7.42,119,5,273,45,5000,alkalinity,Muriatic Acid,80.0,140.5
7.4,107,4,769,44,50000,ph,Sodium Carbonate,7.4,15.0
7.58,89,10,354,11,400,chlorine,Chlorine Gas,3.0,0.15
7.58,93,5,321,45,50000,ph,Muriatic Acid,7.4,750.0
7.43,89,4,238,32,10000,chlorine,Dichlor 56%,3.0,7.5
7.43,112,4,583,56,50000,alkalinity,Muriatic Acid,80.0,1917.4
7.49,89,4,175,36,1000,chlorine,Sodium Thiosulfate,3.0,1.3
7.55,63,3,388,40,50000,chlorine,Dichlor 62%,3.0,40.05
7.5,97,3,354,34,1000,alkalinity,Sodium Bicarbonate,80.0,13.4
7.48,117,4,747,43,10000,chlorine,Dichlor 62%,3.0,2.67
7.3,187,4,268,48,400,calcium_hardness,Calcium Chloride (77%),220.0,3.85
7.46,107,4,323,44,50000,calcium_hardness,Calcium Chloride (77%),220.0,721.6
7.51,109,4,320,39,10000,chlorine,Sodium Hypochlorite 12%,1.0,13.0
7.47,114,4,330,43,1000,alkalinity,Sodium Bicarbonate,80.0,8.97
7.28,85,3,300,42,5000,alkalinity,Muriatic Acid,80.0,127.7
7.41,80,4,416,30,20000,alkalinity,Muriatic Acid,80.0,664.3
7.53,83,3,272,41,20000,ph,Muriatic Acid,7.4,240.0
7.54,114,2,231,35,20000,calcium_hardness,Calcium Chloride (77%),220.0,288.0
7.42,81,3,224,43,20000,chlorine,Calcium Hypochlorite 75%,2.0,11.88
7.57,80,5,389,34,100000,chlorine,Trichlor 90%,3.0,45.0
7.42,80,5,318,37,20000,chlorine,Lithium Hypochlorite 35%,3.0,24.0
7.43,114,0,388,34,50000,alkalinity,Muriatic Acid,80.0,1150.7
7.76,113,3,723,36,100000,calcium_hardness,Calcium Chloride (77%),220.0,801.6
7.45,84,5,222,50,5000,chlorine,Calcium Hypochlorite 67%,3.0,1.0
7.48,104,3,383,19,20000,alkalinity,Sodium Bicarbonate,80.0,358.0
7.54,104,3,273,108,20000,alkalinity,Sodium Bicarbonate,80.0,224.0
7.55,97,3,399,27,10000,ph,Sodium Carbonate,7.4,6.0
7.47,227,4,311,37,1000,chlorine,Lithium Hypochlorite 35%,3.0,0.8
7.41,35,4,498,46,50000,alkalinity,Muriatic Acid,80.0,1022.7
7.54,107,4,785,44,50000,calcium_hardness,Calcium Chloride (77%),220.0,481.6
7.54,165,0,382,48,5000,chlorine,Dichlor 62%,3.0,2.68
7.55,109,3,232,45,400,chlorine,Calcium Hypochlorite 75%,3.0,0.12
7.43,143,4,235,33,400,cyanuric_acid,Cyanuric Acid,40.0,2.72
7.41,89,5,208,47,1000,chlorine,Trichlor 90%,1.0,0.15
7.41,89,4,372,32,50000,calcium_hardness,Calcium Chloride (77%),220.0,641.6
7.52,42,5,378,45,5000,calcium_hardness,Calcium Chloride (77%),220.0,30.07
7.48,80,3,595,36,100000,chlorine,Calcium Hypochlorite 67%,3.0,60.0
7.51,96,3,263,31,20000,chlorine,Calcium Hypochlorite 75%,3.0,11.88
8.28,83,5,264,41,400,ph,Sodium Hydroxide,7.4,0.44
7.57,91,4,284,47,400,alkalinity,Muriatic Acid,80.0,16.35
7.49,84,4,287,42,50000,chlorine,Sodium Hypochlorite 12%,3.0,195.0
7.58,106,5,286,44,1000,chlorine,Calcium Hypochlorite 75%,2.0,0.6
7.58,101,7,239,45,20000,calcium_hardness,Calcium Chloride (77%),220.0,96.16
7.43,111,4,235,9,20000,alkalinity,Muriatic Acid,80.0,561.9
7.74,83,4,285,41,20000,calcium_hardness,Calcium Chloride (77%),220.0,128.16
7.54,108,4,357,49,100000,alkalinity,Muriatic Acid,80.0,2556.2
7.44,108,3,331,35,5000,chlorine,Calcium Hypochlorite 67%,3.0,3.0
7.48,112,2,368,25,10000,chlorine,Calcium Hypochlorite 67%,3.0,6.0
7.5,116,3,553,33,400,cyanuric_acid,Cyanuric Acid,40.0,1.28
7.5,86,3,259,37,50000,chlorine,Calcium Hypochlorite 75%,2.0,29.7
7.52,113,4,371,57,400,alkalinity,Muriatic Acid,80.0,15.32
7.53,112,5,204,47,20000,ph,Muriatic Acid,7.4,180.0
7.41,111,4,385,5,5000,chlorine,Dichlor 56%,3.0,3.75
7.29,109,4,262,37,100000,ph,Sodium Hydroxide,7.4,55.0
7.43,96,4,306,38,10000,cyanuric_acid,Cyanuric Acid,40.0,213.44
7.4,108,3,390,47,100000,ph,Sodium Carbonate,7.4,60.0
7.43,110,5,291,36,20000,alkalinity,Muriatic Acid,80.0,256.0
7.53,94,4,352,32,1000,alkalinity,Sodium Bicarbonate,80.0,8.97
7.41,110,4,660,35,400,alkalinity,Sodium Bicarbonate,80.0,7.17
7.47,87,5,266,34,50000,cyanuric_acid,Cyanuric Acid,40.0,267.2
7.44,52,4,234,45,50000,chlorine,Dichlor 56%,3.0,12.5
7.54,103,9,369,35,10000,alkalinity,Muriatic Acid,80.0,307.2
7.35,89,3,261,125,400,alkalinity,Sodium Bicarbonate,80.0,2.69
7.46,83,4,265,36,50000,cyanuric_acid,Cyanuric Acid,40.0,66.72
7.48,118,5,251,49,10000,chlorine,Lithium Hypochlorite 35%,3.0,12.0
7.53,105,5,377,35,20000,chlorine,Lithium Hypochlorite 35%,1.0,8.0
7.47,81,0,216,37,5000,chlorine,Calcium Hypochlorite 75%,3.0,1.49
7.56,141,4,223,40,20000,chlorine,Trichlor 90%,3.0,9.0
7.45,92,3,369,46,20000,chlorine,Sodium Thiosulfate,3.0,21.04
7.44,81,4,376,48,20000,calcium_hardness,Calcium Chloride (77%),220.0,256.0
7.41,86,5,386,42,400,chlorine,Trichlor 90%,1.0,0.06
7.6,111,3,424,43,5000,chlorine,Sodium Hypochlorite 12%,3.0,19.5
7.99,90,3,604,20,10000,chlorine,Calcium Hypochlorite 75%,3.0,5.94
7.5,92,4,289,35,5000,chlorine,Chlorine Gas,2.0,1.3
7.31,110,4,338,37,10000,chlorine,Dichlor 62%,3.0,2.67
7.48,110,2,291,49,20000,chlorine,Chlorine Gas,3.0,7.8
7.5,104,4,873,49,400,chlorine,Dichlor 56%,2.0,0.2
7.37,104,4,735,23,1000,ph,Sodium Hydroxide,7.4,0.55
7.42,81,4,224,31,10000,chlorine,Sodium Thiosulfate,3.0,10.52
7.48,94,4,289,31,10000,chlorine,Dichlor 56%,2.0,5.0
7.43,106,4,295,41,5000,chlorine,Sodium Thiosulfate,3.0,9.17
7.5,118,4,324,44,5000,chlorine,Dichlor 62%,3.0,4.02
7.57,109,4,357,49,50000,alkalinity,Muriatic Acid,80.0,1022.7
7.5,135,2,372,43,50000,chlorine,Calcium Hypochlorite 67%,1.0,10.0
7.6,146,5,261,43,20000,chlorine,Trichlor 90%,3.0,9.0
7.53,109,3,382,32,5000,alkalinity,Muriatic Acid,80.0,153.3
7.6,154,3,387,36,400,chlorine,Sodium Hypochlorite 12%,3.0,1.56
7.58,91,4,315,35,20000,chlorine,Trichlor 90%,1.0,3.0
7.54,101,2,348,35,5000,ph,Sodium Hydroxide,7.4,1.38
7.52,89,4,258,44,20000,cyanuric_acid,Cyanuric Acid,40.0,66.72
7.54,98,4,309,42,100000,chlorine,Dichlor 62%,3.0,26.7
7.52,102,5,327,38,50000,chlorine,Sodium Thiosulfate,3.0,78.84
7.44,107,2,271,39,20000,alkalinity,Muriatic Acid,80.0,817.9
7.54,93,4,948,44,100000,chlorine,Dichlor 56%,1.0,25.0
7.52,89,4,253,43,10000,alkalinity,Muriatic Acid,80.0,256.0
7.53,90,5,212,38,20000,calcium_hardness,Calcium Chloride (77%),220.0,192.0
7.44,111,4,288,49,10000,chlorine,Chlorine Gas,3.0,3.9
7.47,160,4,346,47,5000,ph,Sodium Hydroxide,7.4,4.13
7.7,82,0,604,49,20000,chlorine,Trichlor 90%,3.0,6.0
7.44,116,4,105,140,1000,alkalinity,Muriatic Acid,80.0,30.7
7.6,130,2,319,48,400,chlorine,Sodium Hypochlorite 12%,3.0,0.52
7.51,90,4,361,44,400,chlorine,Lithium Hypochlorite 35%,3.0,0.48
7.5,130,2,257,49,400,ph,Sodium Carbonate,7.4,0.12
7.45,116,4,205,36,10000,ph,Sodium Carbonate,7.4,6.0
7.59,103,5,369,44,5000,ph,Muriatic Acid,7.4,45.0
7.58,111,2,221,31,20000,ph,Sodium Carbonate,7.4,12.0
7.49,111,3,375,40,50000,chlorine,Trichlor 90%,3.0,22.5
7.59,119,5,358,49,5000,alkalinity,Muriatic Acid,80.0,102.4
7.42,102,3,204,55,400,chlorine,Chlorine Gas,3.0,0.1
7.53,89,4,204,41,100000,ph,Sodium Carbonate,7.4,120.0
7.42,84,4,318,50,100000,cyanuric_acid,Cyanuric Acid,40.0,534.4
7.41,100,5,270,46,20000,alkalinity,Sodium Bicarbonate,80.0,268.0
7.46,39,4,198,35,5000,chlorine,Lithium Hypochlorite 35%,3.0,6.0
7.42,104,4,266,31,400,chlorine,Dichlor 62%,3.0,0.33
7.42,109,5,690,48,100000,ph,Sodium Carbonate,7.4,90.0
7.52,111,5,343,43,20000,chlorine,Chlorine Gas,3.0,7.8
7.55,84,1,418,34,100000,chlorine,Dichlor 56%,3.0,75.0
7.46,92,5,239,41,20000,chlorine,Chlorine Gas,3.0,7.8
7.41,93,3,290,57,400,chlorine,Sodium Thiosulfate,3.0,0.77
7.42,108,5,297,13,5000,chlorine,Lithium Hypochlorite 35%,3.0,2.0
7.49,112,5,348,50,50000,chlorine,Sodium Hypochlorite 12%,3.0,195.0
7.72,91,4,376,36,5000,chlorine,Dichlor 62%,3.0,4.02
7.4,96,4,237,35,20000,alkalinity,Sodium Bicarbonate,80.0,89.6
7.45,94,1,784,35,5000,chlorine,Calcium Hypochlorite 75%,3.0,2.98
7.52,128,3,371,49,5000,chlorine,Sodium Hypochlorite 12%,3.0,19.5
7.42,90,4,251,41,5000,chlorine,Sodium Hypochlorite 12%,3.0,19.5
7.47,86,5,290,45,10000,chlorine,Calcium Hypochlorite 67%,1.0,2.0
7.78,89,4,220,37,5000,chlorine,Calcium Hypochlorite 67%,1.0,1.0
7.6,107,5,250,47,10000,alkalinity,Muriatic Acid,80.0,510.7
7.71,74,5,265,47,10000,calcium_hardness,Calcium Chloride (77%),220.0,160.0
7.43,107,3,369,45,10000,ph,Sodium Hydroxide,7.4,11.0
7.49,91,3,226,61,5000,chlorine,Lithium Hypochlorite 35%,3.0,2.0
7.47,96,3,952,39,100000,chlorine,Chlorine Gas,3.0,39.0
7.46,104,5,276,47,20000,chlorine,Calcium Hypochlorite 75%,3.0,17.82
7.53,87,4,378,35,1000,chlorine,Sodium Thiosulfate,3.0,1.82
7.41,117,5,234,34,50000,ph,Sodium Hydroxide,7.4,41.25
7.43,85,9,345,32,20000,chlorine,Chlorine Gas,3.0,2.6
7.58,96,3,318,18,400,alkalinity,Sodium Bicarbonate,80.0,4.48
7.49,120,2,298,45,400,ph,Sodium Carbonate,7.4,0.48
7.57,66,4,349,21,50000,chlorine,Dichlor 62%,3.0,26.7
7.45,97,5,472,39,1000,cyanuric_acid,Cyanuric Acid,40.0,6.72
7.59,70,3,301,39,50000,ph,Sodium Hydroxide,7.4,13.75
7.6,114,5,343,34,100000,chlorine,Chlorine Gas,3.0,26.0
7.49,220,4,367,36,20000,chlorine,Calcium Hypochlorite 75%,3.0,11.88
7.48,82,0,259,35,1000,ph,Sodium Carbonate,7.4,0.6
7.41,83,5,311,37,20000,ph,Sodium Carbonate,7.4,6.0
7.41,73,4,159,6,5000,chlorine,Sodium Thiosulfate,3.0,5.24
7.46,105,4,307,89,400,alkalinity,Sodium Bicarbonate,80.0,5.38
7.54,120,0,384,32,400,chlorine,Sodium Hypochlorite 12%,3.0,1.56
7.48,225,4,293,30,5000,chlorine,Trichlor 90%,3.0,2.25
7.55,172,4,376,38,5000,chlorine,Dichlor 56%,3.0,3.75
7.42,108,4,598,79,50000,alkalinity,Sodium Bicarbonate,80.0,670.0
7.54,117,2,663,42,100000,ph,Sodium Carbonate,7.4,120.0
6.9,114,4,360,38,1000,alkalinity,Sodium Bicarbonate,80.0,2.24
7.42,89,4,259,45,100000,alkalinity,Muriatic Acid,80.0,4348.2
7.48,106,5,239,47,100000,alkalinity,Muriatic Acid,80.0,2301.4
7.41,115,4,347,43,5000,calcium_hardness,Calcium Chloride (77%),220.0,20.06
7.41,104,4,378,37,10000,alkalinity,Muriatic Acid,80.0,409.6
7.46,118,4,382,32,50000,chlorine,Trichlor 90%,3.0,15.0
7.49,96,4,315,43,20000,calcium_hardness,Calcium Chloride (77%),220.0,352.0
7.55,84,4,274,38,10000,calcium_hardness,Calcium Chloride (77%),220.0,48.16
7.44,136,3,293,46,1000,chlorine,Lithium Hypochlorite 35%,3.0,0.4
8.11,101,1,243,34,10000,ph,Sodium Hydroxide,7.4,5.5
7.52,79,4,332,47,400,chlorine,Lithium Hypochlorite 35%,2.0,0.32
7.44,105,3,384,48,400,chlorine,Calcium Hypochlorite 67%,1.0,0.08
7.57,88,10,396,45,400,ph,Sodium Carbonate,7.4,0.12
7.44,90,4,260,35,100000,chlorine,Sodium Hypochlorite 12%,3.0,390.0
7.47,194,1,293,38,100000,chlorine,Lithium Hypochlorite 35%,3.0,40.0
7.58,115,4,262,42,400,calcium_hardness,Calcium Chloride (77%),220.0,2.31
8.26,114,3,295,45,5000,chlorine,Lithium Hypochlorite 35%,3.0,6.0
7.59,107,3,492,48,10000,chlorine,Calcium Hypochlorite 75%,3.0,5.94
7.44,87,5,266,43,1000,calcium_hardness,Calcium Chloride (77%),220.0,15.4
7.54,87,4,234,39,50000,chlorine,Sodium Hypochlorite 12%,3.0,130.0
7.48,110,3,295,47,100000,calcium_hardness,Calcium Chloride (77%),220.0,641.6
7.54,101,1,379,31,50000,chlorine,Dichlor 62%,3.0,26.7
7.48,96,4,363,41,50000,chlorine,Calcium Hypochlorite 75%,3.0,44.55
